psgc;income_class;year;current_operating_income_local_tax_real_property_general;current_operating_income_local_tax_real_property_special_education;current_operating_income_local_tax_real_property_total;current_operating_income_local_tax_business;current_operating_income_local_tax_other;current_operating_income_local_tax_total;current_operating_income_local_nontax_regulatory_fees;current_operating_income_local_nontax_service_user_charges;current_operating_income_local_nontax_economic_enterprise_receipts;current_operating_income_local_nontax_other_receipts;current_operating_income_local_nontax_total;current_operating_income_local_total;current_operating_income_external_national_tax_allotment;current_operating_income_external_national_tax_other_shares;current_operating_income_external_interlocal_transfers;current_operating_income_external_extraordinary_donations;current_operating_income_external_total;current_operating_income_total;current_operating_expenditures_general_public_services;current_operating_expenditures_social_services_manpower_development;current_operating_expenditures_social_services_health_nutrition_population;current_operating_expenditures_social_services_labor_employment;current_operating_expenditures_social_services_housing_community_development;current_operating_expenditures_social_services_welfare;current_operating_expenditures_social_services_total;current_operating_expenditures_economic_services;current_operating_expenditures_debt_services;current_operating_expenditures_total;net_operating_income;non_income_receipts_capital_investment_asset_sale_proceeds;non_income_receipts_capital_investment_others_debt_securities_sales_proceeds;non_income_receipts_capital_investment_loans_receivable_collections;non_income_receipts_capital_investment_total;non_income_receipts_loans_borrowings_loans_acquisitions;non_income_receipts_loans_borrowings_bonds_issuance;non_income_receipts_loans_borrowings_total;non_income_receipts_others;non_income_receipts_total;nonoperating_expenditures_capital_investment_property_plant_equipment;nonoperating_expenditures_capital_investment_other_entities_debt_securities;nonoperating_expenditures_capital_investment_other_entities_grant_loan;nonoperating_expenditures_capital_investment_total;nonoperating_expenditures_debt_service_loan_amortization_payment;nonoperating_expenditures_debt_service_retirement_bonds_redemption_debt_securities;nonoperating_expenditures_debt_service_total;nonoperating_expenditures_other;nonoperating_expenditures_total;funds_net_increase;cash_balance_beginning;fund_available;accounts_payable_payment_of_prior_years;continuing_appropriation;fund_balance
1606720000;5th;2023;413087.01;510738.19;923825.20;1023703.10;96003.76;2043532.06;864988.85;1357213.27;0.00;49513.65;2271715.77;4315247.83;75022449.00;21987.80;0.00;0.00;75044436.80;79359684.63;42181808.54;572017.07;3586441.03;0.00;0.00;10587944.45;14746402.55;7384022.25;772170.00;65084403.34;14275281.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;407971.28;407971.28;14147199.38;0.00;0.00;14147199.38;2031579.00;0.00;2031579.00;0.00;16178778.38;-1495525.81;5225583.60;3730057.79;1463356.74;0.00;2266701.05
1606721000;5th;2023;432976.78;542123.14;975099.92;703597.83;82046.62;1760744.37;2606911.02;2948743.00;0.00;0.00;5555654.02;7316398.39;76320369.96;41767.94;0.00;0.00;76362137.90;83678536.29;52757183.43;193205.00;4006263.72;0.00;0.00;5373055.90;9572524.62;8530167.39;0.00;70859875.44;12818660.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3415691.03;0.00;0.00;3415691.03;558821.98;0.00;558821.98;0.00;3974513.01;8844147.84;54116302.31;62960450.15;3375440.14;4298910.48;55286099.53
1606722000;5th;2023;640420.76;800525.82;1440946.58;1998526.78;150009.89;3589483.25;851317.02;9126019.13;0.00;0.00;9977336.15;13566819.40;90474443.04;246660.00;0.00;0.00;90721103.04;104287922.44;65564148.91;583755.39;7439458.73;0.00;0.00;1864935.08;9888149.20;5570521.58;0.00;81022819.69;23265102.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19539063.85;0.00;0.00;19539063.85;0.00;0.00;0.00;0.00;19539063.85;3726038.90;25110839.76;28836878.66;0.00;0.00;28836878.66
1606723000;4th;2023;1113801.56;1055016.66;2168818.22;1625940.78;450431.00;4245190.00;1209363.08;12845801.93;0.00;13060.00;14068225.01;18313415.01;129622940.04;16879.43;0.00;0.00;129639819.47;147953234.48;70192702.39;1201499.75;7896628.28;869920.32;0.00;9459392.59;19427440.94;16661706.94;613321.98;106895172.25;41058062.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22095571.20;0.00;0.00;22095571.20;4296147.89;0.00;4296147.89;0.00;26391719.09;14666343.14;40912114.16;55578457.30;5550610.45;21536531.79;28491315.06
1606725000;5th;2023;554254.94;692818.69;1247073.63;17931711.47;145137.92;19323923.02;1953859.64;1918976.16;3636258.36;78202.40;7587296.56;26911219.58;102302079.00;10107748.76;0.00;0.00;112409827.76;139321047.34;90317543.75;726639.81;5696806.65;0.00;0.00;1925833.68;8349280.14;9349042.62;0.00;108015866.51;31305180.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;466082.95;466082.95;41527475.78;0.00;0.00;41527475.78;0.00;0.00;0.00;0.00;41527475.78;-9756212.00;86044106.23;76287894.23;0.00;41545132.40;34742761.83
1606727000;5th;2023;2409694.06;3012117.37;5421811.43;2871524.70;140986.58;8434322.71;3947023.21;1465458.50;3749538.67;293660.27;9455680.65;17890003.36;89928182.04;71238.64;0.00;0.00;89999420.68;107889424.04;50689759.86;1137086.87;9667719.58;0.00;0.00;11914925.18;22719731.63;11942038.56;0.00;85351530.05;22537893.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20027917.92;0.00;0.00;20027917.92;0.00;0.00;0.00;0.00;20027917.92;2509976.07;16204708.70;18714684.77;1035189.38;6424659.62;11254835.77
1606801000;3rd;2023;2559691.47;3199614.34;5759305.81;9882444.97;1312177.13;16953927.91;3473446.56;6237067.50;9529110.00;49620.70;19289244.76;36243172.67;218359419.00;202444.34;0.00;0.00;218561863.34;254805036.01;131830634.85;1914262.49;17807828.62;0.00;0.00;13428918.00;33151009.11;21236760.99;0.00;186218404.95;68586631.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2469985.31;2469985.31;24079249.47;0.00;0.00;24079249.47;0.00;0.00;0.00;0.00;24079249.47;46977366.90;114670937.77;161648304.67;4970149.40;39756151.73;116922003.54
1606802000;5th;2023;344666.83;430833.54;775500.37;1242309.07;545237.09;2563046.53;508277.32;1109925.18;1212863.91;14262.93;2845329.34;5408375.87;93657843.00;72555.20;9696563.02;283292.84;103710254.06;109118629.93;53094048.95;458647.60;7588133.42;0.00;0.00;5446097.56;13492878.58;4786426.31;1737037.89;73110391.73;36008238.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;280012.98;280012.98;38725995.94;0.00;0.00;38725995.94;2751514.04;0.00;2751514.04;0.00;41477509.98;-5189258.80;35111833.31;29922574.51;4710320.53;3834086.98;21378167.00
1606804000;4th;2023;1037463.47;1296829.35;2334292.82;4448020.83;339428.97;7121742.62;2876258.10;5586143.35;13691097.03;172509.28;22326007.76;29447750.38;143719164.96;67790.84;2750000.00;0.00;146536955.80;175984706.18;78301592.65;771469.87;7402234.12;0.00;0.00;10394556.98;18568260.97;25341219.63;5333558.76;127544632.01;48440074.17;0.00;0.00;0.00;0.00;66200277.37;0.00;66200277.37;128634.73;66328912.10;87978299.95;0.00;0.00;87978299.95;8138374.73;0.00;8138374.73;0.00;96116674.68;18652311.59;47051532.59;65703844.18;3987124.22;16655846.33;45060873.63
1606805000;2nd;2023;2631512.71;3289390.90;5920903.61;74289298.91;1778770.71;81988973.23;6029520.23;2938464.75;12369297.64;78721.83;21416004.45;103404977.68;176447244.96;137735.60;0.00;0.00;176584980.56;279989958.24;150787831.11;2582777.87;23714189.13;0.00;0.00;13793525.43;40090492.43;33238770.67;1637285.21;225754379.42;54235578.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;401624.91;401624.91;42921034.70;0.00;0.00;42921034.70;781556.15;0.00;781556.15;0.00;43702590.85;10934612.88;186898341.95;197832954.83;22233727.50;24463481.67;151135745.66
1606806000;5th;2023;872057.68;1090072.13;1962129.81;1959182.43;362143.47;4283455.71;1437782.82;1451413.29;1141882.00;218831.92;4249910.03;8533365.74;109408479.00;73265.79;0.00;0.00;109481744.79;118015110.53;65662696.13;1005484.13;9012060.92;0.00;0.00;6574653.27;16592198.32;17515944.17;0.00;99770838.62;18244271.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;596018.53;596018.53;12612947.95;0.00;0.00;12612947.95;0.00;0.00;0.00;0.00;12612947.95;6227342.49;34350407.19;40577749.68;5278078.53;8699483.42;26600187.73
1606807000;4th;2023;944793.20;1180895.18;2125688.38;148311295.11;652629.47;151089612.96;4295158.43;13900600.44;8372611.00;329504.19;26897874.06;177987487.02;161899482.00;56243679.87;0.00;0.00;218143161.87;396130648.89;173359383.06;1372429.96;33151823.66;0.00;0.00;12906641.12;47430894.74;40803626.56;0.00;261593904.36;134536744.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5803987.64;5803987.64;30240316.78;0.00;0.00;30240316.78;0.00;0.00;0.00;0.00;30240316.78;110100415.39;424014564.94;534114980.33;39411480.03;86468040.98;408235459.32
1606808000;4th;2023;586534.13;733167.66;1319701.79;762114.04;267924.42;2349740.25;1127852.60;719055.00;2166682.40;56104.09;4069694.09;6419434.34;115188906.00;162084.47;0.00;0.00;115350990.47;121770424.81;63579451.91;1361517.80;10085347.27;0.00;0.00;9929937.50;21376802.57;34462509.70;1219311.51;120638075.69;1132349.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3716542.39;0.00;0.00;3716542.39;3043122.92;0.00;3043122.92;0.00;6759665.31;-5627316.19;38043888.17;32416571.98;2598523.26;14141466.46;15676582.26
1606809000;2nd;2023;1347069.49;1683836.89;3030906.38;2873956.66;490012.47;6394875.51;3545744.79;2759369.49;31983051.70;49557.30;38337723.28;44732598.79;211367331.00;177280.00;0.00;0.00;211544611.00;256277209.79;127145499.45;3199622.75;20370452.54;0.00;0.00;10330764.16;33900839.45;44022690.25;5753865.64;210822894.79;45454315.00;0.00;0.00;0.00;0.00;9972514.60;0.00;9972514.60;694619.01;10667133.61;43388309.15;0.00;0.00;43388309.15;9991666.68;0.00;9991666.68;0.00;53379975.83;2741472.78;93982203.49;96723676.27;12667996.68;22530593.07;61525086.52
1606810000;4th;2023;516314.91;645393.66;1161708.57;1438029.23;192105.82;2791843.62;809553.44;679649.71;4545030.67;589642.24;6623876.06;9415719.68;143957258.04;126625.81;0.00;0.00;144083883.85;153499603.53;79666231.94;568685.31;10038709.90;0.00;0.00;14055080.87;24662476.08;21124828.62;1624091.31;127077627.95;26421975.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8858882.13;0.00;0.00;8858882.13;4832917.72;0.00;4832917.72;0.00;13691799.85;12730175.73;51737374.34;64467550.07;10397570.80;6775074.76;47294904.51
1606811000;4th;2023;553592.07;691990.09;1245582.16;1973763.92;734544.11;3953890.19;2662561.42;4068719.00;1268600.00;4393.87;8004274.29;11958164.48;157657131.00;91438.94;0.00;0.00;157748569.94;169706734.42;98830335.84;738916.72;16340791.00;0.00;0.00;9703481.58;26783189.30;10632149.98;178125.38;136423800.50;33282933.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25818676.45;0.00;0.00;25818676.45;2642498.56;0.00;2642498.56;0.00;28461175.01;4821758.91;39024084.27;43845843.18;3615924.93;17065276.97;23164641.28
1606812000;2nd;2023;668238.29;835297.88;1503536.17;1601167.50;348896.55;3453600.22;1148502.29;961541.83;1379800.00;42635.72;3532479.84;6986080.06;193931454.96;42700.26;53000.00;0.00;194027155.22;201013235.28;122755153.42;1508424.17;14297060.44;0.00;0.00;10758145.33;26563629.94;13130728.09;1173547.13;163623058.58;37390176.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22101806.03;0.00;0.00;22101806.03;10125446.72;0.00;10125446.72;0.00;32227252.75;5162923.95;70218832.29;75381756.24;1923011.47;27034475.33;46424269.44
1606813000;4th;2023;1894462.11;2368077.64;4262539.75;8324211.40;477485.23;13064236.38;2932461.73;5358910.92;0.00;545867.41;8837240.06;21901476.44;115720320.96;72480.00;0.00;0.00;115792800.96;137694277.40;86223699.70;2551811.00;10090372.25;0.00;0.00;6554303.12;19196486.37;6801976.37;2356297.60;114578460.04;23115817.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;92709.57;92709.57;17122882.54;0.00;0.00;17122882.54;4589828.14;0.00;4589828.14;0.00;21712710.68;1495816.25;41582356.11;43078172.36;11747523.41;9083520.25;22247128.70
1606814000;3rd;2023;668758.58;835948.23;1504706.81;2529873.12;276876.90;4311456.83;896393.09;682710.90;6938031.31;54286.23;8571421.53;12882878.36;161617461.96;38592.87;0.00;0.00;161656054.83;174538933.19;96906764.89;475512.07;6407148.50;0.00;0.00;8337140.14;15219800.71;16445645.28;6683673.84;135255884.72;39283048.47;0.00;0.00;0.00;0.00;99616978.82;0.00;99616978.82;0.00;99616978.82;121891494.04;0.00;0.00;121891494.04;11558768.25;0.00;11558768.25;0.00;133450262.29;5449765.00;34210681.00;39660446.00;12327765.40;9058623.80;18274056.80
1606815000;4th;2023;686790.42;858488.03;1545278.45;2648908.30;433063.71;4627250.46;1587390.63;1809838.95;9572140.31;206227.78;13175597.67;17802848.13;159070286.04;67640.00;1066666.66;0.00;160204592.70;178007440.83;85146580.12;886982.65;15733755.79;0.00;0.00;7797113.24;24417851.68;28395185.37;46450.84;138006068.01;40001372.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28215978.53;0.00;0.00;28215978.53;1548361.46;0.00;1548361.46;0.00;29764339.99;10237032.83;34286091.74;44523124.57;33007302.63;0.00;11515821.94
1606816000;1st;2023;1127499.24;1409374.07;2536873.31;2226138.24;424853.31;5187864.86;1723828.57;977977.44;4851424.92;517202.28;8070433.21;13258298.07;267202833.00;31617.31;0.00;0.00;267234450.31;280492748.38;133369792.60;1777223.35;24249805.00;0.00;0.00;19124335.76;45151364.11;37219379.98;1370353.48;217110890.17;63381858.21;0.00;0.00;0.00;0.00;69940000.00;0.00;69940000.00;0.00;69940000.00;119925607.95;0.00;0.00;119925607.95;8347662.92;0.00;8347662.92;0.00;128273270.87;5048587.34;58514912.36;63563499.70;1945189.44;14145506.03;47472804.23
1606817000;2nd;2023;1704712.40;2130890.51;3835602.91;3954143.42;464764.26;8254510.59;2339158.79;1801156.38;2834519.00;523397.02;7498231.19;15752741.78;215650437.96;180363.25;0.00;0.00;215830801.21;231583542.99;121805053.64;2108548.72;13829812.33;0.00;0.00;13328243.99;29266605.04;15018309.92;1162479.53;167252448.13;64331094.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17899535.56;0.00;0.00;17899535.56;6702066.01;0.00;6702066.01;0.00;24601601.57;39729493.29;55110420.95;94839914.24;813685.24;29708583.33;64317645.67
1606818000;2nd;2023;1921071.34;2401339.18;4322410.52;3678690.03;425261.80;8426362.35;2290141.35;1423202.91;7941346.36;52905.48;11707596.10;20133958.45;192017900.04;30800.00;0.00;0.00;192048700.04;212182658.49;83490418.51;2143488.52;15062158.38;614214.00;0.00;15891174.07;33711034.97;31367536.62;928729.34;149497719.44;62684939.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;633453.94;633453.94;33836937.05;0.00;0.00;33836937.05;1411254.29;0.00;1411254.29;0.00;35248191.34;28070201.65;61985533.10;90055734.75;13209972.08;11215242.04;65630520.63
1900708000;New;2023;6150.10;0.00;6150.10;0.00;29064.00;35214.10;59036.00;12100.00;0.00;50000.00;121136.00;156350.10;108672324.00;0.00;0.00;0.00;108672324.00;108828674.10;61395694.98;0.00;7493400.83;0.00;0.00;10382187.07;17875587.90;7911867.66;1827508.66;89010659.20;19818014.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10537633.05;0.00;0.00;10537633.05;8706896.04;0.00;8706896.04;0.00;19244529.09;573485.81;0.00;573485.81;0.00;0.00;573485.81
1900709000;New;2023;11100.00;13875.00;24975.00;0.00;43579.00;68554.00;569458.75;4605691.25;0.00;0.00;5175150.00;5243704.00;111385554.96;0.00;0.00;0.00;111385554.96;116629258.96;80738051.65;0.00;4750436.00;0.00;0.00;12338692.56;17089128.56;5813024.92;2609827.12;106250032.25;10379226.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10368857.16;0.00;10368857.16;0.00;10368857.16;10369.55;71407.41;81776.96;0.00;0.00;81776.96
1900710000;New;2023;10469.36;13086.70;23556.06;0.00;48342.84;71898.90;221371.22;68200.00;0.00;0.00;289571.22;361470.12;113553734.04;0.00;0.00;0.00;113553734.04;113915204.16;95493306.10;0.00;2870267.10;0.00;0.00;12065053.41;14935320.51;3199956.58;0.00;113628583.19;286620.97;0.00;0.00;0.00;0.00;89360000.00;0.00;89360000.00;0.00;89360000.00;89360000.00;0.00;0.00;89360000.00;0.00;0.00;0.00;0.00;89360000.00;286620.97;2963205.70;3249826.67;0.00;0.00;3249826.67
1900712000;New;2023;0.00;0.00;0.00;202500.00;34425.00;236925.00;633500.00;0.00;0.00;0.00;633500.00;870425.00;118979205.00;0.00;0.00;0.00;118979205.00;119849630.00;73922548.40;0.00;3409304.75;0.00;0.00;3137034.72;6546339.47;4271017.11;1579874.07;86319779.05;33529850.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23024988.36;0.00;0.00;23024988.36;3573904.80;0.00;3573904.80;7560683.17;34159576.33;-629725.38;388419.27;-241306.11;0.00;0.00;-241306.11
1900703000;3rd;2023;67773.68;92676.12;160449.80;0.00;49469.00;209918.80;292818.74;41477.34;0.00;0.00;334296.08;544214.88;171218376.00;0.00;0.00;0.00;171218376.00;171762590.88;99045719.40;0.00;8750718.47;0.00;0.00;19199115.01;27949833.48;27098596.04;0.00;154094148.92;17668441.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2329696.00;0.00;0.00;2329696.00;15008282.00;0.00;15008282.00;0.00;17337978.00;330463.96;303299.93;633763.89;0.00;0.00;633763.89
1900704000;4th;2023;121882.51;182203.28;304085.79;1157491.38;99552.00;1561129.17;837175.73;743467.38;3256420.37;0.00;4837063.48;6398192.65;170098907.04;0.00;0.00;0.00;170098907.04;176497099.69;91441741.00;229413.89;7496656.00;0.00;0.00;24355995.52;32082065.41;42564333.87;694652.67;166782792.95;9714306.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2014273.24;0.00;0.00;2014273.24;3921412.22;0.00;3921412.22;0.00;5935685.46;3778621.28;1566716.09;5345337.37;0.00;0.00;5345337.37
1900705000;1st;2023;74345.12;92931.39;167276.51;0.00;102331.00;269607.51;254879.00;158397.00;0.00;0.00;413276.00;682883.51;268476291.00;0.00;0.00;0.00;268476291.00;269159174.51;161068468.92;0.00;12950350.75;0.00;0.00;11096488.34;24046839.09;36334384.95;6277443.76;227727136.72;41432037.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10609000.00;0.00;0.00;10609000.00;30745039.08;0.00;30745039.08;0.00;41354039.08;77998.71;365915.75;443914.46;0.00;0.00;443914.46
1900713000;New;2023;1758.94;2198.68;3957.62;5233.00;48422.28;57612.90;386585.93;42530.00;0.00;0.00;429115.93;486728.83;123283229.04;0.00;0.00;0.00;123283229.04;123769957.87;96283562.03;0.00;5455059.89;0.00;0.00;15297851.61;20752911.50;7137388.69;0.00;124173862.22;-403904.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-403904.35;1690073.37;1286169.02;0.00;0.00;1286169.02
1900706000;3rd;2023;12632.39;15790.50;28422.89;166795.39;79811.00;275029.28;298244.00;204450.00;1294993.20;0.00;1797687.20;2072716.48;123150671.04;0.00;0.00;0.00;123150671.04;125223387.52;65312528.12;500000.00;8666902.56;2850000.00;0.00;18635454.68;30652357.24;16840817.33;0.00;112805702.69;12417684.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3000000.00;0.00;0.00;3000000.00;9336364.70;0.00;9336364.70;0.00;12336364.70;81320.13;1034923.45;1116243.58;0.00;0.00;1116243.58
1900707000;2nd;2023;9602.49;0.00;9602.49;37272.00;0.00;46874.49;173252.50;0.00;0.00;3563.51;176816.01;223690.50;197777823.00;0.00;0.00;0.00;197777823.00;198001513.50;146016183.64;0.00;7028194.36;0.00;0.00;5972839.40;13001033.76;9406525.02;0.00;168423742.42;29577771.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21230618.58;0.00;0.00;21230618.58;0.00;0.00;0.00;0.00;21230618.58;8347152.50;2846128.35;11193280.85;0.00;0.00;11193280.85
1900711000;New;2023;6527.54;8159.44;14686.98;574.00;71368.00;86628.98;36650.00;10900.00;0.00;0.00;47550.00;134178.98;119258514.96;0.00;0.00;0.00;119258514.96;119392693.94;67701277.32;0.00;4986499.35;0.00;0.00;10761266.23;15747765.58;26058311.30;0.00;109507354.20;9885339.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1103967.10;0.00;0.00;1103967.10;7522615.06;0.00;7522615.06;0.00;8626582.16;1258757.58;177155.50;1435913.08;0.00;0.00;1435913.08
1903637000;3rd;2023;358547.46;448184.32;806731.78;124000.00;8400.00;939131.78;54366.00;19234.00;0.00;0.00;73600.00;1012731.78;199650029.04;0.00;1434189.87;0.00;201084218.91;202096950.69;79223200.03;3448184.32;2799892.48;0.00;0.00;26520855.07;32768931.87;68616283.62;2535474.02;183143889.54;18953061.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8350000.00;0.00;0.00;8350000.00;10712857.20;0.00;10712857.20;0.00;19062857.20;-109796.05;1190871.38;1081075.33;0.00;0.00;1081075.33
1903601000;3rd;2023;0.00;0.00;0.00;0.00;976.80;976.80;9153.20;0.00;0.00;0.00;9153.20;10130.00;211272485.04;0.00;0.00;0.00;211272485.04;211282615.04;99429796.45;1419.80;2738016.00;0.00;0.00;29455298.33;32194734.13;31594308.03;3511674.44;166730513.05;44552101.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20716351.06;0.00;0.00;20716351.06;11858232.24;0.00;11858232.24;0.00;32574583.30;11977518.69;24259.47;12001778.16;0.00;0.00;12001778.16
1903602000;4th;2023;147898.83;48936.90;196835.73;241400.00;50400.00;488635.73;32000.00;24600.00;0.00;0.00;56600.00;545235.73;165003609.96;0.00;0.00;0.00;165003609.96;165548845.69;84794519.30;0.00;5344260.64;0.00;0.00;3343054.60;8687315.24;14387232.12;1288753.94;109157820.60;56391025.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2000000.00;0.00;0.00;2000000.00;17688017.28;0.00;17688017.28;0.00;19688017.28;36703007.81;0.00;36703007.81;156852760.36;0.00;-120149752.55
1903603000;4th;2023;34996.80;43796.00;78792.80;81451.00;64558.00;224801.80;177827.00;16990.00;0.00;0.00;194817.00;419618.80;184835582.04;0.00;0.00;0.00;184835582.04;185255200.84;82488074.78;0.00;0.00;0.00;0.00;33994559.56;33994559.56;55764392.83;0.00;172247027.17;13008173.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9630631.70;0.00;0.00;9630631.70;0.00;0.00;0.00;0.00;9630631.70;3377541.97;1236291.04;4613833.01;0.00;0.00;4613833.01
1903604000;5th;2023;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;132493860.00;0.00;0.00;0.00;132493860.00;132493860.00;50886355.87;500000.00;4519431.48;0.00;0.00;14778673.68;19798105.16;38923974.72;7166557.00;116774992.75;15718867.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1000000.00;0.00;0.00;1000000.00;12946594.64;0.00;12946594.64;2016829.87;15963424.51;-244557.26;1054471.00;809913.74;0.00;0.00;809913.74
1903605000;4th;2023;25264.53;25264.53;50529.06;0.00;93603.28;144132.34;130200.00;800.00;0.00;16100.00;147100.00;291232.34;147148614.00;0.00;40723.48;0.00;147189337.48;147480569.82;67402140.18;0.00;2132399.29;0.00;0.00;28018001.80;30150401.09;11862653.19;0.00;109415194.46;38065375.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15271.25;15271.25;37935256.34;0.00;0.00;37935256.34;0.00;0.00;0.00;275588.85;38210845.19;-130198.58;784740.60;654542.02;0.00;0.00;654542.02
1903633000;4th;2023;146564.86;183206.08;329770.94;60000.00;13000.00;402770.94;50655.00;4350.00;0.00;0.00;55005.00;457775.94;135909585.96;0.00;585800.00;0.00;136495385.96;136953161.90;77962888.92;183082.50;0.00;0.00;0.00;16044083.18;16227165.68;22171708.79;4533034.94;120894798.33;16058363.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4000000.00;0.00;0.00;4000000.00;15687280.44;0.00;15687280.44;0.00;19687280.44;-3628916.87;0.00;-3628916.87;0.00;0.00;-3628916.87
1903606000;2nd;2023;235833.86;294792.33;530626.19;166014.95;47773.48;744414.62;82345.00;400.00;0.00;214500.00;297245.00;1041659.62;290020175.04;0.00;0.00;0.00;290020175.04;291061834.66;129874126.36;0.00;20672225.11;0.00;0.00;32585525.45;53257750.56;63268766.17;12273797.58;258674440.67;32387393.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4373932.68;0.00;0.00;4373932.68;28568571.36;0.00;28568571.36;0.00;32942504.04;-555110.05;15170062.73;14614952.68;0.00;0.00;14614952.68
1903607000;6th;2023;184433.20;230541.50;414974.70;291600.00;4000.00;710574.70;82950.00;55950.00;0.00;0.00;138900.00;849474.70;173244498.00;0.00;195580.00;0.00;173440078.00;174289552.70;96251211.24;230541.50;2999074.20;1332372.90;0.00;21555543.03;26117531.63;29004703.74;3684401.56;155057848.17;19231704.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160251.30;160251.30;4992500.00;0.00;0.00;4992500.00;11425714.20;0.00;11425714.20;6147827.06;22566041.26;-3174085.43;7193847.45;4019762.02;0.00;0.00;4019762.02
1903632000;5th;2023;315492.19;278275.24;593767.43;107580.97;93506.15;794854.55;108759.55;45726.10;0.00;0.00;154485.65;949340.20;101938578.00;0.00;0.00;0.00;101938578.00;102887918.20;56765280.05;834632.28;2021900.00;805212.80;350000.00;9409821.59;13421566.67;6974178.99;2692480.47;79853506.18;23034412.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15877001.28;0.00;0.00;15877001.28;7135714.32;0.00;7135714.32;0.00;23012715.60;21696.42;850911.44;872607.86;784486.04;0.00;88121.82
1903624000;3rd;2023;4670.00;0.00;4670.00;68949.00;1800.40;75419.40;0.00;0.00;0.00;0.00;0.00;75419.40;187033368.96;0.00;0.00;0.00;187033368.96;187108788.36;105668370.58;0.00;0.00;0.00;0.00;21320991.58;21320991.58;22459884.85;397900.00;149847147.01;37261641.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4577500.00;0.00;0.00;4577500.00;34032312.19;0.00;34032312.19;0.00;38609812.19;-1348170.84;1489236.69;141065.85;0.00;0.00;141065.85
